Temps	Consigne	Mesure
14130.5152300000	475.950000000000	474.150000000000
14160.5150400000	476.450000000000	474.640000000000
14190.5148500000	476.941700000000	475.100000000000
14220.5146600000	477.433300000000	475.600000000000
14250.5144600000	477.925000000000	476.100000000000
14280.5142700000	478.416700000000	476.520000000000
14310.5140800000	478.916700000000	477.100000000000
14340.5138900000	479.416700000000	477.540000000000
14370.5137000000	479.900000000000	478.080000000000
14400.5135000000	480.400000000000	478.540000000000
14430.5185000000	480.900000000000	479.020000000000
14460.5304000000	481.400000000000	479.500000000000
14490.5414400000	481.883300000000	480
14520.5533400000	482.383300000000	480.500000000000
14550.5652500000	482.883300000000	481
14580.5771500000	483.370000000000	481.480000000000
14610.5890600000	483.866700000000	481.980000000000
14640.6009600000	484.366700000000	482.460000000000
14670.6128600000	484.866700000000	482.980000000000
14700.6247700000	485.350000000000	483.600000000000
14730.6366700000	485.850000000000	483.800000000000
14760.6485800000	486.350000000000	484.420000000000
14790.6604800000	486.840000000000	484.880000000000
14820.6602900000	487.333300000000	485.380000000000
14850.6601000000	487.833300000000	485.920000000000
14880.6599000000	488.333300000000	486.300000000000
14910.6597100000	488.820000000000	486.860000000000
14940.6595200000	489.316700000000	487.300000000000
14970.6593300000	489.816700000000	487.800000000000
15000.6591400000	490.316700000000	488.300000000000
15030.6589400000	490.806700000000	488.800000000000
15060.6587500000	491.300000000000	489.300000000000
15090.6585600000	491.800000000000	489.680000000000
15120.6583700000	492.300000000000	490.300000000000
15150.6581800000	492.783300000000	490.720000000000
15180.6579800000	493.283300000000	491.240000000000
15210.6577900000	493.783300000000	491.720000000000
15240.6576000000	494.283300000000	492.180000000000
15270.6574100000	494.766700000000	492.680000000000
15300.6572200000	495.266700000000	493.140000000000
15330.6570200000	495.766700000000	493.680000000000
15360.6559700000	496.256700000000	494.160000000000
15390.6557800000	496.750000000000	494.640000000000
15420.6555800000	497.250000000000	495.060000000000
15450.6553900000	497.750000000000	495.620000000000
15480.6552000000	498.233300000000	496.100000000000
15510.6550100000	498.733300000000	496.540000000000
15540.6548200000	499.233300000000	497.080000000000
15570.6546200000	499.733300000000	497.520000000000
15600.6544300000	500.216700000000	498.060000000000
15630.6542400000	500.716700000000	498.800000000000
15660.6540500000	501.216700000000	499
15690.6538600000	501.700000000000	499.460000000000
15720.6536600000	502.200000000000	500.100000000000
15750.6534700000	502.700000000000	500.420000000000
15780.6532800000	503.196700000000	501.040000000000
15810.6530900000	503.683300000000	501.480000000000
15840.6529000000	504.183300000000	501.980000000000
15870.6527000000	504.683300000000	502.480000000000
15900.6525100000	505.173300000000	503
15930.6523200000	505.666700000000	503.440000000000
15960.6521300000	506.166700000000	503.980000000000
15990.6519400000	506.666700000000	504.460000000000
16020.6517400000	507.153300000000	504.920000000000
16050.6506900000	507.650000000000	505.380000000000
16080.6505000000	508.150000000000	505.800000000000
16110.6503000000	508.650000000000	506.380000000000
16140.6501100000	509.133300000000	506.880000000000
16170.6499200000	509.633300000000	507.300000000000
16200.6497300000	510.133300000000	507.860000000000
16230.6495400000	510.633300000000	508.300000000000
16260.6493400000	511.116700000000	508.800000000000
16290.6491500000	511.616700000000	509.300000000000
16320.6489600000	512.116700000000	509.740000000000
16350.6487700000	512.610000000000	510.300000000000
16380.6485800000	513.100000000000	510.800000000000
16410.6483800000	513.600000000000	511.280000000000
16440.6481900000	514.100000000000	511.680000000000
16470.6480000000	514.583300000000	512.280000000000
16500.6478100000	515.083300000000	512.660000000000
16530.6476200000	515.583300000000	513.240000000000
16560.6474200000	516.083300000000	513.880000000000
16590.6472300000	516.566700000000	514
16620.6470400000	517.066700000000	514.780000000000
16650.6468500000	517.566700000000	515.120000000000
16680.6466600000	518.060000000000	515.560000000000
16710.6464600000	518.541700000000	516.100000000000
16740.6462700000	519.050000000000	516.620000000000
16770.6452200000	519.550000000000	517.100000000000
16800.6450200000	520.033300000000	517.580000000000
16830.6448300000	520.516700000000	518.060000000000
16860.6446400000	521.025000000000	518.500000000000
16890.6444500000	521.516700000000	519.060000000000
16920.6442600000	522.011100000000	519.566700000000
16950.6440600000	522.500000000000	520
16980.6438700000	523	520.500000000000
17010.6436800000	523.500000000000	520.980000000000
17040.6434900000	523.983300000000	521.500000000000
17070.6433000000	524.483300000000	521.920000000000
17100.6526100000	524.983300000000	522.520000000000
17130.6601900000	525.483300000000	522.960000000000
17160.6600000000	525.966700000000	523.440000000000
17190.6598100000	526.466700000000	523.900000000000
17220.6596200000	526.966700000000	524.400000000000
17250.6594200000	527.456700000000	524.880000000000
17280.6592300000	527.950000000000	525.340000000000
17310.6590400000	528.450000000000	525.900000000000
17340.6588500000	528.950000000000	526.300000000000
17370.6586600000	529.433300000000	526.900000000000
17400.6584600000	529.933300000000	527.320000000000
17430.6582700000	530.433300000000	527.800000000000
17460.6580800000	530.916700000000	528.440000000000
17490.6578900000	531.416700000000	528.920000000000
17520.6577000000	531.916700000000	529.120000000000
17550.6575000000	532.416700000000	529.820000000000
17580.6573100000	532.913400000000	530.240000000000
17610.6571200000	533.400000000000	530.720000000000
17640.6569300000	533.900000000000	531.260000000000
17670.6567400000	534.400000000000	531.680000000000
17700.6565400000	534.893300000000	532.100000000000
17730.6554900000	535.383300000000	532.680000000000
17760.6553000000	535.883300000000	533.220000000000
17790.6551000000	536.383300000000	533.640000000000
17820.6549100000	536.873300000000	534.100000000000
17850.6547200000	537.366700000000	534.600000000000
17880.6545300000	537.866700000000	535.120000000000
17910.6543400000	538.366700000000	535.640000000000
17940.6541400000	538.856700000000	536.100000000000
17970.6539500000	539.350000000000	536.600000000000
18000.6537600000	539.850000000000	537.100000000000
18030.6535700000	540.350000000000	537.580000000000
18060.6533800000	540.840000000000	538.100000000000
18090.6531800000	541.333300000000	538.560000000000
18120.6529900000	541.833300000000	539.080000000000
18150.6528000000	542.333300000000	539.540000000000
18180.6526100000	542.826600000000	540.300000000000
18210.6524200000	543.316700000000	540.340000000000
18240.6522200000	543.816700000000	541.060000000000
18270.6520300000	544.316700000000	541.500000000000
18300.6518400000	544.800000000000	542
18330.6516500000	545.300000000000	542.540000000000
18360.6514600000	545.800000000000	542.920000000000
18390.6512600000	546.290000000000	543.660000000000
18420.6510700000	546.783300000000	543.860000000000
18450.6500200000	547.283300000000	544.300000000000
18480.6498200000	547.783300000000	545
18510.6496300000	548.266700000000	545.300000000000
18540.6494400000	548.766700000000	545.880000000000
18570.6492500000	549.266700000000	546.340000000000
18600.6490600000	549.760000000000	546.840000000000
18630.6488600000	550.250000000000	547.340000000000
18660.6486700000	550.750000000000	547.800000000000
18690.6484800000	551.250000000000	548.280000000000
18720.6482900000	551.733300000000	548.840000000000
18750.6481000000	552.233300000000	549.300000000000
18780.6479000000	552.733300000000	549.800000000000
18810.6477100000	553.220000000000	550.240000000000
18840.6475200000	553.716700000000	550.740000000000
18870.6473300000	554.216700000000	551.220000000000
18900.6471400000	554.716700000000	551.740000000000
18930.6469400000	555.200000000000	552.140000000000
18960.6467500000	555.700000000000	552.760000000000
18990.6465600000	556.200000000000	553.100000000000
19020.6463700000	556.696700000000	553.720000000000
19050.6461800000	557.183300000000	554.100000000000
19080.6459800000	557.675000000000	554.583300000000
19110.6457900000	558.166700000000	555.100000000000
19140.6456000000	558.662500000000	555.525000000000
19170.6445400000	559.158400000000	556.100000000000
19200.6443500000	559.650000000000	556.580000000000
19230.6441600000	560.146700000000	557.060000000000
19260.6439700000	560.641700000000	557.550000000000
19290.6437800000	561.133300000000	558.080000000000
19320.6435800000	561.633300000000	558.580000000000
