X	Y
0.758996	0.057377
0.759987	0.057176
0.760978	0.057088
0.761969	0.057027
0.762959	0.056968
0.76395	0.056904
0.764941	0.05679
0.765932	0.05662
0.766923	0.056412
0.767914	0.056138
0.768905	0.055828
0.769895	0.055593
0.770886	0.055504
0.771877	0.0555
0.772868	0.055391
0.773859	0.055181
0.77485	0.054961
0.775841	0.054754
0.776831	0.054553
0.777822	0.054317
0.778813	0.054041
0.779804	0.053791
0.780795	0.053547
0.781786	0.053248
0.782777	0.052872
0.783767	0.052498
0.784758	0.05223
0.785749	0.052058
0.78674	0.051912
0.787731	0.051799
0.788722	0.051717
0.789713	0.051647
0.790703	0.051603
0.791694	0.051565
0.792685	0.051531
0.793676	0.051449
0.794667	0.051235
0.795658	0.050905
0.796649	0.050583
0.797639	0.05041
0.79863	0.050394
0.799621	0.050444
0.800612	0.050455
0.801603	0.050345
0.802594	0.050145
0.803585	0.049943
0.804575	0.049743
