X	Y
2.751608	0.011628
2.752599	0.011613
2.753590	0.011603
2.754581	0.011590
2.755572	0.011581
2.756562	0.011570
2.757553	0.011563
2.758544	0.011553
2.759535	0.011543
2.760526	0.011528
2.761517	0.011517
2.762508	0.011503
2.763498	0.011496
2.764489	0.011485
2.765480	0.011477
2.766471	0.011463
2.767462	0.011453
2.768453	0.011441
2.769444	0.011431
2.770434	0.011415
2.771425	0.011399
2.772416	0.011380
2.773407	0.011365
2.774398	0.011349
2.775389	0.011341
2.776380	0.011331
2.777370	0.011321
2.778361	0.011304
2.779352	0.011290
2.780343	0.011276
2.781334	0.011265
2.782325	0.011250
2.783316	0.011241
2.784306	0.011229
2.785297	0.011223
2.786288	0.011213
2.787279	0.011201
2.788270	0.011184
2.789261	0.011170
2.790252	0.011156
2.791242	0.011149
2.792233	0.011138
2.793224	0.011131
2.794215	0.011118
2.795206	0.011105
2.796197	0.011088
2.797188	0.011078
2.798178	0.011068
2.799169	0.011058
2.800160	0.011043
2.801151	0.011030
2.802142	0.011014
2.803133	0.011003
2.804123	0.010994
2.805114	0.010988
2.806105	0.010978
2.807096	0.010967
2.808087	0.010951
2.809078	0.010936
2.810069	0.010922
2.811059	0.010910
2.812050	0.010896
2.813041	0.010885
2.814032	0.010874
2.815023	0.010865
2.816014	0.010854
2.817005	0.010844
2.817995	0.010832
2.818986	0.010820
2.819977	0.010805
2.820968	0.010793
2.821959	0.010780
2.822950	0.010771
2.823941	0.010761
2.824931	0.010752
2.825922	0.010741
2.826913	0.010730
2.827904	0.010714
2.828895	0.010699
2.829886	0.010683
2.830877	0.010670
2.831867	0.010656
2.832858	0.010642
2.833849	0.010627
2.834840	0.010617
2.835831	0.010605
2.836822	0.010594
2.837813	0.010581
2.838803	0.010568
2.839794	0.010555
2.840785	0.010545
2.841776	0.010533
2.842767	0.010516
2.843758	0.010496
2.844749	0.010487
2.845739	0.010483
2.846730	0.010478
2.847721	0.010468
2.848712	0.010456
2.849703	0.010442
2.850694	0.010429
2.851685	0.010417
2.852675	0.010408
2.853666	0.010402
2.854657	0.010393
2.855648	0.010379
2.856639	0.010363
2.857630	0.010347
2.858621	0.010332
2.859611	0.010320
2.860602	0.010310
2.861593	0.010300
2.862584	0.010286
2.863575	0.010271
2.864566	0.010255
2.865557	0.010239
2.866547	0.010223
2.867538	0.010208
2.868529	0.010194
2.869520	0.010184
2.870511	0.010173
2.871502	0.010162
2.872493	0.010150
2.873483	0.010141
2.874474	0.010131
2.875465	0.010121
2.876456	0.010109
2.877447	0.010097
2.878438	0.010085
2.879429	0.010074
2.880419	0.010063
2.881410	0.010052
2.882401	0.010036
2.883392	0.010019
2.884383	0.010005
2.885374	0.009995
2.886365	0.009984
2.887355	0.009974
2.888346	0.009962
2.889337	0.009951
2.890328	0.009939
2.891319	0.009927
2.892310	0.009913
2.893301	0.009898
2.894291	0.009884
2.895282	0.009871
2.896273	0.009859
2.897264	0.009848
2.898255	0.009837
2.899246	0.009828
2.900237	0.009812
2.901227	0.009789
2.902218	0.009772
2.903209	0.009768
2.904200	0.009763
2.905191	0.009754
2.906182	0.009741
2.907173	0.009729
2.908163	0.009714
2.909154	0.009699
2.910145	0.009683
2.911136	0.009671
2.912127	0.009659
2.913118	0.009651
2.914109	0.009642
2.915099	0.009636
2.916090	0.009625
2.917081	0.009612
2.918072	0.009596
2.919063	0.009585
2.920054	0.009572
2.921045	0.009562
2.922035	0.009550
2.923026	0.009542
2.924017	0.009533
2.925008	0.009526
2.925999	0.009512
2.926990	0.009501
